šport;država;liga;stavina;dan;polčas;tip;hc;tot;igralnaKvota;razlika;profit
soccer;Turčija;Turkey 2;1;7;0;2;NULL;NULL;3,10;0,043;2,10
Handball;Mednarodni;Eur Champ L;2;7;0;2;NULL;NULL;8,00;0,032;-1,00
Basketball;Francija;France ProA;1;7;0;2;NULL;NULL;1,65;0,04;-1,00
Handball;Mednarodni;Eur Cham L W;2;7;0;2;NULL;NULL;3,90;0,033;2,90
Basketball;Nemčija;Ger - Bund 1;1;7;0;2;NULL;NULL;1,80;0,049;0,80
soccer;Hrvaška;Croati 1.HNL;2;7;0;2;NULL;NULL;1,63;0,039;0,63
Handball;Španija;Spain L A 3;2;7;0;2;NULL;NULL;4,50;0,038;-1,00
Basketball;Mednarodni;Adriatic;1;7;0;2;NULL;NULL;1,45;0,037;-1,00
Basketball;Hrvaška;Croatian;1;7;0;2;NULL;NULL;1,75;0,081;-1,00
Basketball;Slovenija;Sloven1A SKL;2;7;0;2;NULL;NULL;1,65;0,04;0,65
Basketball;Francija;France ProA;2;7;0;2;NULL;NULL;2,30;0,037;1,30
soccer;Slovenija;SloveniaPrva;1;7;0;2;NULL;NULL;1,50;0,033;0,50
Basketball;Nemčija;Ger - Bund 1;1;7;0;2;NULL;NULL;1,65;0,117;-1,00
Basketball;Nemčija;Ger - Bund 1;1;7;0;2;NULL;NULL;1,50;0,034;0,50
soccer;Španija;La Liga;1;7;0;2;-2,00;NULL;2,00;0,032;1,00
soccer;Irska;Irish Div1;1;7;0;4;NULL;2,50;1,73;0,043;-1,00
soccer;Bolivija;Bolivia 1;2;7;0;2;NULL;NULL;3,75;0,033;-1,00
soccer;Argentina;Argentine;1;7;0;2;NULL;NULL;2,15;0,043;1,15
Basketball;Mednarodni;Adriatic;1;7;0;2;NULL;NULL;1,96;0,04;0,96
soccer;ZDA;USA (NASL);1;1;0;2;NULL;NULL;1,80;0,062;0,80
Basketball;Avstralija;Aussie WNBL;1;1;0;2;NULL;NULL;1,45;0,037;0,45
soccer;J. Koreja;Korea Chal;1;1;0;4;NULL;2,50;1,98;0,031;0,98
Basketball;J.Koreja;Korean BL;1;1;0;2;NULL;NULL;1,65;0,04;-1,00
Basketball;Španija;Spain ACB;1;1;0;2;NULL;NULL;1,60;0,041;0,60
soccer;Latvija;Latvia;2;1;0;4;NULL;2,50;2,00;0,036;1,00
soccer;Kitajska;China 1;2;1;0;2;NULL;NULL;3,30;0,034;-1,00
soccer;Nizozemska;Dutch 2;1;1;0;2;NULL;NULL;2,50;0,035;1,50
soccer;Italija;Test;2;1;0;2;NULL;NULL;2,25;0,056;-1,00
soccer;Norveška;Norwegian 1;2;1;0;2;0,00;NULL;1,98;0,035;0,98
soccer;Hrvaška;Croati 1.HNL;2;1;0;4;NULL;2,50;1,70;0,033;0,70
soccer;Italija;Test;1;1;0;4;NULL;2,50;2,00;0,036;-1,00
Basketball;Turčija;Turkey TBL;2;1;0;2;NULL;NULL;2,28;0,04;1,28
soccer;Belgija;Belgian 2;1;1;0;2;NULL;NULL;3,30;0,041;2,30
Basketball;Avstrija;Austria OBL;1;1;0;2;NULL;NULL;1,95;0,031;0,95
Basketball;Mednarodni;Adriatic;1;1;0;2;NULL;NULL;1,20;0,036;-1,00
soccer;Švedska;Allsvenskan;1;1;0;4;NULL;2,50;1,65;0,036;0,65
soccer;Švedska;Allsvenskan;1;1;0;2;NULL;NULL;1,70;0,033;-1,00
Basketball;Poljska;Polish Liga;2;1;0;2;NULL;NULL;2,55;0,044;-1,00
Basketball;Turčija;Turkey TBL;1;1;0;2;NULL;NULL;2,80;0,033;-1,00
Basketball;Avstrija;Austria OBL;1;1;0;2;NULL;NULL;1,70;0,037;0,70
Basketball;Avstrija;Austria OBL;2;1;0;2;NULL;NULL;1,35;0,04;0,35
Basketball;Avstrija;Austria OBL;1;1;0;2;NULL;NULL;1,85;0,072;-1,00
soccer;Norveška;Norwegian 1;1;1;0;2;NULL;NULL;1,90;0,036;0,90
Basketball;Italija;Italy Lega A;1;1;0;2;NULL;NULL;1,45;0,037;-1,00
soccer;Ukrajina;Ukraine P L;1;1;0;2;NULL;NULL;2,60;0,033;-1,00
soccer;Ukrajina;Ukraine P L;1;1;0;2;NULL;NULL;1,30;0,034;0,30
soccer;Ukrajina;Ukraine P L;1;1;0;2;0,00;NULL;1,88;0,041;-1,00
soccer;Ekvador;Ecuador A;x2;1;0;2;NULL;NULL;1,99;0,031;0,99
soccer;Srbija;Serbia SL;2;1;0;4;NULL;2,50;1,55;0,037;0,55
Basketball;Španija;Spain ACB;2;1;0;2;NULL;NULL;2,85;0,036;-1,00
soccer;Romunija;Romania 1;1x;1;0;2;NULL;NULL;2,14;0,037;1,14
soccer;Grčija;Greek;2;1;0;4;NULL;2,50;1,52;0,036;-1,00
soccer;Romunija;Romania 1;2;1;0;4;NULL;2,50;1,75;0,031;0,75
soccer;Brazilija;Brazil Ser A;1;1;0;2;NULL;NULL;1,95;0,033;-1,00
soccer;ZDA;USA (MLS);1;1;0;2;NULL;NULL;1,90;0,034;0,90
soccer;Bolivija;Bolivia 1;1;1;0;2;NULL;NULL;1,60;0,052;0,60
soccer;Bolivija;Bolivia 1;1;1;0;2;NULL;NULL;4,00;0,044;-1,00
tennis;svet;M FairF F;2;1;1;2;0,00;NULL;1,75;0,036;0,75
tennis;svet;M FairF F;2;1;0;2;1,50;NULL;2,70;0,036;1,70
tennis;svet;M FairF F;2;1;0;2;0,00;NULL;1,65;0,032;0,65
soccer;Bolivija;Bolivia 1;2;1;0;2;NULL;NULL;7,50;0,034;6,50
soccer;Bolivija;Bolivia 1;1;1;0;4;NULL;2,50;1,62;0,032;0,62
soccer;Ekvador;Ecuador A;1;1;0;2;0,00;NULL;2,21;0,079;1,21
soccer;Argentina;Argentine;2;2;0;2;0,00;NULL;1,77;0,032;-1,00
tennis;svet;M Ningbo R1;2;2;0;2;0,00;NULL;1,12;0,049;0,12
tennis;svet;Austria R1;1;2;0;2;0,00;NULL;5,75;0,031;-1,00
tennis;svet;Austria R1;1;2;0;2;1,50;NULL;3,20;0,035;2,20
soccer;Rusija;Russia FNL;1;2;0;2;NULL;NULL;1,75;0,05;-1,00
Hockey;Rusija;Russia VHL 3;2;2;0;4;NULL;4,50;1,75;0,041;0,75
soccer;Belorusija;Belarus 1;2;2;0;2;NULL;NULL;3,55;0,031;2,55
Basketball;Mednarodni;Euro VTB L;1;2;0;2;NULL;NULL;1,70;0,043;0,70
Handball;Mednarodni;SEHA League;1;2;0;2;NULL;NULL;1,65;0,06;0,65
soccer;Turčija;Turkey 2;2;2;0;4;NULL;2,50;1,81;0,036;-1,00
soccer;Rusija;Russia FNL;2;2;1;4;NULL;1,50;1,52;0,033;-1,00
soccer;Rusija;Russia FNL;2;2;0;2;NULL;NULL;2,20;0,054;1,20
Basketball;Izrael;Israeli;1;2;0;2;NULL;NULL;1,70;0,035;0,70
soccer;Švedska;Sweden South;2;2;0;2;NULL;NULL;1,75;0,047;0,75
Basketball;Mednarodni;Euro VTB L;1;2;0;2;NULL;NULL;2,60;0,047;-1,00
Basketball;Grčija;Greek A1;1;2;0;2;NULL;NULL;1,60;0,061;0,60
soccer;Nizozemska;Dutch 2;2;2;0;2;NULL;NULL;3,15;0,031;-1,00
Basketball;Francija;France ProA;2;2;0;2;NULL;NULL;1,55;0,044;0,55
soccer;Irska;Irish;1;2;0;2;NULL;NULL;2,10;0,032;-1,00
tennis;svet;M Ningbo R1;2;3;0;2;0,00;NULL;1,95;0,041;0,95
tennis;svet;M Ningbo R1;1;3;0;2;0,00;NULL;4,50;0,105;3,50
tennis;svet;M Banga R1;2;3;0;2;0,00;NULL;1,90;0,049;0,90
tennis;svet;M Banga R1;2;3;0;2;0,00;NULL;1,90;0,061;-1,00
tennis;svet;M Banga R1;2;3;0;2;0,00;NULL;1,40;0,05;0,40
tennis;svet;Austria R1;2;3;0;2;1,50;NULL;2,90;0,039;-1,00
soccer;Iran;Iran PL;2;3;0;2;NULL;NULL;2,45;0,052;-1,00
tennis;svet;M Brest R1;1;3;0;2;0,00;NULL;1,65;0,032;0,65
tennis;svet;Austria R1;2;3;0;2;0,00;NULL;1,60;0,041;-1,00
Basketball;Mednarodni;Eurocup;2;3;0;2;NULL;NULL;1,45;0,034;0,45
soccer;Češka;Czech R. Cup;2;3;0;2;NULL;NULL;2,10;0,037;1,10
soccer;Mednarodni;UEFA YL;1;3;0;2;NULL;NULL;1,50;0,048;0,50
Basketball;Srbija;Serbia NaLig;1;3;0;2;NULL;NULL;1,88;0,061;0,88
Hockey;Avstrija;Austri EHL 3;2;3;0;2;NULL;NULL;2,25;0,031;1,25
Basketball;Mednarodni;Eurocup;1;3;0;2;NULL;NULL;1,65;0,065;0,65
Basketball;Mednarodni;Eurocup;2;3;0;2;NULL;NULL;2,85;0,032;1,85
soccer;Mednarodni;UEFA CL;2;3;0;2;NULL;NULL;1,38;0,031;0,38
soccer;Mednarodni;UEFA YL;2;3;0;2;NULL;NULL;4,00;0,088;-1,00
soccer;Škotska;Scot 1;2;3;0;2;NULL;NULL;2,00;0,035;1,00
soccer;Anglija;Eng L1;2;3;0;2;0,00;NULL;1,84;0,035;0,84
soccer;Anglija;Eng L1;2;3;1;4;NULL;1,50;1,55;0,041;0,55
soccer;Mednarodni;UEFA CL;2;3;0;2;1,00;NULL;1,95;0,061;0,95
soccer;Mednarodni;UEFA CL;x;3;1;2;NULL;NULL;3,90;0,047;-1,00
soccer;Brazilija;Brazil Ser B;1;4;0;4;NULL;2,50;1,79;0,039;-1,00
tennis;svet;M Ningbo R16;1;4;0;2;0,00;NULL;1,40;0,057;0,40
tennis;svet;M Ningbo R16;2;4;0;2;0,00;NULL;1,20;0,048;0,20
soccer;Mednarodni;CONCACAF CL;1x;4;0;2;NULL;NULL;2,35;0,031;1,35
tennis;svet;M Banga R16;2;4;0;2;0,00;NULL;1,22;0,037;0,22
tennis;svet;Austria R1;1;4;0;2;1,50;NULL;3,20;0,035;2,20
tennis;svet;LuxembourgR1;1;4;0;2;-1,50;NULL;2,35;0,031;-1,00
Basketball;J.Koreja;Korean BL;2;4;0;2;NULL;NULL;2,20;0,032;-1,00
soccer;Kitajska;China FA Cup;2;4;0;2;NULL;NULL;1,70;0,032;0,70
Basketball;Mednarodni;Euroleague W;2;4;0;2;NULL;NULL;1,28;0,034;-1,00
soccer;Iran;Iran PL;1;4;0;2;NULL;NULL;1,75;0,041;-1,00
soccer;Indija;India SL;1;4;0;2;NULL;NULL;2,75;0,053;1,75
soccer;Indija;India SL;2;4;0;4;NULL;2,50;1,65;0,05;0,65
Basketball;Srbija;Serbia NaLig;2;4;0;2;NULL;NULL;1,60;0,061;-1,00
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,80;0,033;0,80
Basketball;Poljska;Polish Liga;2;4;0;2;NULL;NULL;1,75;0,034;0,75
soccer;JAR;So Africa PL;2;4;0;4;NULL;2,50;1,60;0,031;-1,00
soccer;JAR;So Africa PL;2;4;0;2;0,00;NULL;1,88;0,079;0,88
Basketball;Slovenija;Sloven1A SKL;2;4;0;2;NULL;NULL;2,10;0,046;-1,00
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,40;0,035;0,40
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,35;0,035;0,35
Handball;Francija;Fran Div1;1;4;0;2;NULL;NULL;2,40;0,076;-1,00
soccer;Mednarodni;UEFA CL;1x;4;0;2;NULL;NULL;2,15;0,033;1,15
soccer;Mednarodni;UEFA CL;1;4;0;2;NULL;NULL;2,50;0,046;-1,00
Basketball;Mednarodni;Euroleague W;1;4;0;2;NULL;NULL;1,42;0,038;0,42
soccer;Mednarodni;UEFA CL;1;4;0;4;NULL;2,50;1,65;0,031;0,65
soccer;Mednarodni;UEFA CL;2;4;1;4;NULL;1,50;1,55;0,035;0,55
soccer;Mednarodni;UEFA CL;x;4;1;2;NULL;NULL;4,15;0,041;-1,00
soccer;Mednarodni;UEFA CL;2;4;1;4;NULL;1,50;1,52;0,036;0,52
tennis;svet;MSantiago 16;1;4;0;2;0,00;NULL;5,85;0,034;-1,00
soccer;ZDA;USA (MLS);1;5;0;2;NULL;NULL;1,50;0,032;-1,00
Basketball;Avstralija;Aussie WNBL;2;5;0;2;NULL;NULL;1,50;0,045;0,50
Hockey;Norveška;Nor GET L 3;1;5;0;2;NULL;NULL;2,05;0,046;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;2;NULL;NULL;6,00;0,039;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;2;NULL;NULL;2,55;0,049;1,55
Handball;Mednarodni;SEHA League;2;5;0;2;NULL;NULL;8,00;0,037;-1,00
Basketball;Poljska;Polish Liga;1;5;0;2;NULL;NULL;2,40;0,037;1,40
Basketball;Avstrija;Austria OBL;1;5;0;2;NULL;NULL;1,18;0,037;0,18
Basketball;Mednarodni;Euroleague;1;5;0;2;NULL;NULL;1,60;0,043;-1,00
Basketball;Mednarodni;Euroleague;2;5;0;2;NULL;NULL;2,90;0,037;1,90
soccer;Mednarodni;UEFA Cup;2;5;1;4;NULL;1,50;1,55;0,035;0,55
soccer;Mednarodni;UEFA Cup;2;5;1;4;NULL;1,50;1,50;0,039;-1,00
tennis;svet;M Ningbo QF;1;6;0;2;0,00;NULL;1,65;0,039;0,65
tennis;svet;M Ningbo QF;2;6;0;2;0,00;NULL;2,50;0,061;-1,00
soccer;Mednarodni;Intl F Women;1x;6;0;2;NULL;NULL;2,14;0,036;1,14
Basketball;Filipini;PBA Phil Cup;2;6;0;2;NULL;NULL;1,30;0,039;0,30
Basketball;J.Koreja;Korean BL;1;6;0;2;NULL;NULL;1,70;0,032;0,70
Basketball;Filipini;PBA Phil Cup;2;6;0;2;NULL;NULL;2,35;0,035;1,35
soccer;Hrvaška;Croati 1.HNL;2;6;0;4;NULL;2,50;1,75;0,032;0,75
soccer;Avstrija;Austri RZ EL;2;6;0;2;NULL;NULL;2,60;0,048;1,60
soccer;Norveška;Norwegian T;2;6;0;2;NULL;NULL;3,45;0,031;-1,00
Basketball;Avstrija;Austria OBL;1;6;0;2;NULL;NULL;1,45;0,094;0,45
soccer;Nemčija;Bundesliga 3;1;6;0;2;NULL;NULL;3,20;0,032;2,20
Basketball;Slovenija;Sloven1A SKL;1;6;0;2;NULL;NULL;1,23;0,035;-1,00
Basketball;Avstrija;Austria OBL;2;6;0;2;NULL;NULL;1,30;0,047;0,30
Basketball;Avstrija;Austria OBL;1;6;0;2;NULL;NULL;1,55;0,051;0,55
Basketball;Mednarodni;Euroleague;1;6;0;2;NULL;NULL;1,75;0,052;0,75
soccer;Irska;Irish;1;6;0;2;NULL;NULL;3,70;0,036;-1,00
soccer;Irska;Irish Div1;2;6;0;2;NULL;NULL;2,60;0,033;1,60
soccer;Irska;Irish Div1;2;6;0;2;0,00;NULL;1,92;0,031;0,92
Basketball;Mednarodni;Adriatic;1;6;0;2;NULL;NULL;2,08;0,054;-1,00
Basketball;Srbija;Serbia NaLig;1;6;0;2;NULL;NULL;1,70;0,049;0,70
tennis;svet;M Banga SF;1;7;0;2;0,00;NULL;1,90;0,038;-1,00
Basketball;Avstralija;Aussie NBL;1;7;0;2;NULL;NULL;1,45;0,037;0,45
Basketball;Filipini;PBA Phil Cup;1;7;0;2;NULL;NULL;1,40;0,048;0,40
soccer;Nemčija;Bundesliga 3;1;7;0;2;NULL;NULL;2,80;0,048;-1,00
soccer;Hrvaška;Croati 1.HNL;1;7;0;2;NULL;NULL;2,05;0,036;1,05
soccer;Turčija;Turkey SL;2;7;0;2;NULL;NULL;2,60;0,034;-1,00
Basketball;Nemčija;Ger - Bund 1;1;7;0;2;NULL;NULL;1,55;0,04;-1,00
soccer;Italija;Serie B;1;7;0;2;NULL;NULL;1,80;0,033;-1,00
soccer;Srbija;Serbia SL;1;7;0;2;NULL;NULL;1,90;0,031;0,90
soccer;Škotska;Scottish cup;1;7;0;4;NULL;2,50;1,65;0,074;0,65
soccer;Anglija;Eng. FA Cup;1;7;0;4;NULL;2,50;1,73;0,037;0,73
Hockey;Norveška;Nor GET L 3;1;7;0;2;NULL;NULL;1,95;0,034;0,95
Basketball;Grčija;Greek A1;1;7;0;2;NULL;NULL;1,75;0,034;-1,00
soccer;Škotska;Scot 1;1;7;0;2;NULL;NULL;1,65;0,049;0,65
soccer;Škotska;Scot 1;2;7;0;2;NULL;NULL;1,70;0,036;0,70
soccer;Škotska;Scot 2;1;7;0;2;NULL;NULL;2,55;0,031;-1,00
soccer;Škotska;Scot 2;1;7;0;2;NULL;NULL;1,80;0,032;-1,00
soccer;Škotska;Scot 2;1;7;0;2;0,00;NULL;1,92;0,043;-1,00
soccer;Škotska;Scot 1;1;7;0;4;NULL;2,50;1,80;0,031;-1,00
soccer;Škotska;Scot 1;2;7;0;4;NULL;2,50;1,90;0,031;-1,00
soccer;Škotska;Scot 1;2;7;1;4;NULL;1,50;1,50;0,045;0,50
soccer;Anglija;Eng L2;2;7;0;2;NULL;NULL;2,05;0,056;1,05
soccer;Španija;La Liga;1;7;0;2;NULL;NULL;4,00;0,038;-1,00
soccer;Češka;Czech;2;7;0;2;NULL;NULL;2,90;0,065;1,90
soccer;Slovaška;Slovakia CL;2;7;0;2;NULL;NULL;3,35;0,035;-1,00
soccer;Češka;Czech;2;7;0;2;0,00;NULL;2,11;0,039;1,11
Basketball;Poljska;Polish Liga;2;7;0;2;NULL;NULL;3,75;0,035;-1,00
soccer;Turčija;Turkey 2;1;7;0;4;NULL;2,50;1,80;0,036;0,80
soccer;Madžarska;Hungary BL;2;7;0;2;NULL;NULL;1,45;0,039;0,45
Basketball;Poljska;Polish Liga;1;7;0;2;NULL;NULL;1,75;0,038;-1,00
soccer;Ciper;Cyprus 1st D;1;7;0;2;NULL;NULL;7,40;0,041;-1,00
Basketball;Hrvaška;Croatian;1;7;0;2;NULL;NULL;1,85;0,064;0,85
soccer;Srbija;Serbia SL;1;7;0;2;NULL;NULL;2,30;0,05;1,30
Hockey;Švedska;Swed Elits 3;2;7;0;2;NULL;NULL;8,00;0,309;-1,00
Basketball;Nemčija;Ger - Bund 1;1;7;0;2;NULL;NULL;1,70;0,035;-1,00
Basketball;Nemčija;Ger - Bund 1;2;7;0;2;NULL;NULL;1,88;0,034;0,88
soccer;Izrael;Israel Prem;1;7;0;2;NULL;NULL;1,60;0,035;0,60
Basketball;Hrvaška;Croatian;2;7;0;2;NULL;NULL;3,45;0,115;-1,00
Basketball;Srbija;Serbia NaLig;2;7;0;2;NULL;NULL;2,90;0,076;1,90
Basketball;Hrvaška;Croatian;1;7;0;2;NULL;NULL;2,35;0,101;1,35
Basketball;Francija;France ProA;1;7;0;2;NULL;NULL;2,20;0,032;-1,00
Basketball;Francija;France ProA;1;7;0;2;NULL;NULL;2,00;0,033;1,00
Basketball;Francija;France ProA;1;7;0;2;NULL;NULL;1,55;0,046;0,55
Basketball;Srbija;Serbia NaLig;1;7;0;2;NULL;NULL;1,45;0,042;0,45
soccer;Ekvador;Ecuador A;1;7;0;2;NULL;NULL;1,80;0,036;0,80
Hockey;ZDA;NHL Reg Time;1;7;0;2;NULL;NULL;2,40;0,043;1,40
Hockey;ZDA;NHL OT Incl;1;7;0;2;-1,00;NULL;3,40;0,036;2,40
soccer;Paragvaj;Paraguay;1;1;0;2;NULL;NULL;3,00;0,038;2,00
soccer;Brazilija;Brazil Ser B;1;1;0;2;NULL;NULL;1,50;0,038;0,50
soccer;ZDA;USA (NASL);1;1;0;2;NULL;NULL;1,95;0,056;0,95
Basketball;Avstralija;Aussie NBL;1;1;0;2;NULL;NULL;1,80;0,033;-1,00
soccer;Kitajska;China 1;2;1;0;2;NULL;NULL;2,00;0,069;1,00
soccer;Kitajska;China 1;1;1;1;2;NULL;NULL;2,08;0,04;-1,00
soccer;Kitajska;China 1;2;1;1;2;NULL;NULL;2,55;0,059;-1,00
soccer;Kitajska;China 1;1;1;0;2;NULL;NULL;1,35;0,035;0,35
soccer;Kitajska;China 1;2;1;0;2;NULL;NULL;1,70;0,059;0,70
soccer;Kitajska;China 1;1;1;0;2;NULL;NULL;1,60;0,057;0,60
tennis;svet;M Banga F;2;1;1;2;0,00;NULL;1,78;0,037;0,78
soccer;Belorusija;Belarus 1;2;1;0;4;NULL;2,50;1,65;0,045;-1,00
Basketball;Turčija;Turkey TBL;1;1;0;2;NULL;NULL;3,35;0,173;2,35
Basketball;Španija;Spain ACB;1;1;0;2;NULL;NULL;5,00;0,036;-1,00
Basketball;Španija;Spain ACB;2;1;0;2;NULL;NULL;1,60;0,049;0,60
soccer;Slovenija;SloveniaPrva;1;1;0;2;NULL;NULL;1,80;0,035;0,80
soccer;Švica;Swiss 2;2;1;1;4;NULL;1,50;1,55;0,033;0,55
soccer;Srbija;Serbia SL;2;1;0;4;NULL;2,50;1,65;0,043;0,65
soccer;Italija;Serie A;1;1;0;2;NULL;NULL;1,60;0,034;0,60
soccer;Švica;Swiss 2;2;1;0;2;NULL;NULL;2,55;0,043;-1,00
soccer;Belgija;Belgian 2;2;1;0;2;NULL;NULL;1,65;0,035;0,65
soccer;Hrvaška;Croati 1.HNL;1;1;0;2;NULL;NULL;2,50;0,035;1,50
soccer;Srbija;Serbia SL;2;1;0;2;NULL;NULL;2,45;0,032;-1,00
soccer;Anglija;Eng. Premier;2;1;0;4;NULL;2,50;2,07;0,044;1,07
soccer;Anglija;Eng. Premier;2;1;1;4;NULL;1,50;1,55;0,034;0,55
Handball;Mednarodni;Eur Cham L W;1;1;0;2;NULL;NULL;1,85;0,036;-1,00
Basketball;Grčija;Greek A1;2;1;0;2;NULL;NULL;1,15;0,032;0,15
soccer;Grčija;Greek;1;1;0;2;NULL;NULL;2,40;0,037;-1,00
Hockey;Nemčija;Ger DEL 3;1;1;0;2;NULL;NULL;1,95;0,035;-1,00
soccer;Portugalska;Portuguese 2;1;1;0;2;NULL;NULL;1,80;0,032;0,80
soccer;Srbija;Serbia SL;2;1;0;4;NULL;2,50;2,00;0,048;-1,00
soccer;Srbija;Serbia SL;2;1;1;4;NULL;1,50;1,55;0,035;0,55
soccer;Ciper;Cyprus 1st D;1;1;0;4;NULL;2,50;1,95;0,032;0,95
soccer;Ciper;Cyprus 1st D;1;1;0;2;NULL;NULL;1,95;0,032;0,95
soccer;Slovenija;SloveniaPrva;2;1;0;2;NULL;NULL;2,70;0,065;1,70
soccer;Slovenija;SloveniaPrva;2;1;0;2;0,00;NULL;1,93;0,078;0,93
soccer;Slovenija;SloveniaPrva;2;1;1;4;NULL;1,50;1,55;0,034;0,55
Basketball;Poljska;Polish Liga;2;1;0;2;NULL;NULL;1,75;0,049;0,75
soccer;Grčija;Greek;2;1;0;4;NULL;2,50;1,55;0,043;-1,00
Basketball;Poljska;Polish Liga;1;1;0;2;NULL;NULL;3,00;0,043;-1,00
soccer;Norveška;Norwegian T;2;1;1;4;NULL;1,50;1,60;0,032;-1,00
Basketball;Italija;Italy Lega A;2;1;0;2;NULL;NULL;1,40;0,05;0,40
soccer;Francija;French 1;1;1;0;2;NULL;NULL;1,35;0,036;0,35
soccer;ZDA;USA (MLS);2;1;0;2;NULL;NULL;1,90;0,033;0,90
tennis;svet;M Suzhou R1;1;2;0;2;0,00;NULL;1,35;0,045;-1,00
soccer;Iran;Iran PL;1;2;0;2;NULL;NULL;2,25;0,033;-1,00
soccer;Rusija;Russia FNL;1;2;0;4;NULL;2,50;1,73;0,035;0,73
Basketball;Turčija;Turkey TBL;1;2;0;2;NULL;NULL;1,75;0,038;0,75
Basketball;Avstrija;Austria OBL;1;2;0;2;NULL;NULL;1,80;0,045;-1,00
Hockey;Avstrija;Austri EHL 3;1;2;0;2;NULL;NULL;1,50;0,034;0,50
soccer;Ciper;Cyprus 1st D;2;2;0;4;NULL;2,50;2,20;0,048;-1,00
soccer;Ciper;Cyprus 1st D;2;2;0;2;NULL;NULL;1,55;0,047;0,55
soccer;Švedska;Superettan;2;2;0;2;NULL;NULL;2,95;0,032;-1,00
soccer;Anglija;Eng. Chship;2;2;1;4;NULL;1,50;1,50;0,031;0,50
Basketball;Mednarodni;Adriatic;2;2;0;2;NULL;NULL;1,40;0,065;0,40
tennis;svet;M Trar R1;1;2;0;2;0,00;NULL;1,35;0,04;0,35
soccer;Bolivija;Bolivia 1;1;3;0;2;NULL;NULL;1,40;0,031;0,40
soccer;Iran;Iran PL;1x;3;0;2;NULL;NULL;1,62;0,032;-1,00
soccer;Iran;Iran PL;x2;3;0;2;NULL;NULL;1,78;0,034;0,78
soccer;Iran;Iran PL;2;3;0;4;NULL;2,50;1,75;0,053;-1,00
soccer;Madžarska;Hungary Cup;2;3;0;2;NULL;NULL;1,70;0,043;-1,00
soccer;Grčija;Greece Cup;2;3;0;2;NULL;NULL;2,55;0,064;1,55
tennis;svet;Lima Ch R1;1;3;0;2;0,00;NULL;4,00;0,046;-1,00
tennis;svet;M Monter R1;1;3;0;2;0,00;NULL;1,12;0,046;0,12
tennis;svet;M Monter R1;2;3;0;2;0,00;NULL;1,20;0,055;0,20
Basketball;Mednarodni;Euro Chall;1;3;0;2;NULL;NULL;1,65;0,037;0,65
soccer;Danska;Danish Cup;2;3;0;2;NULL;NULL;1,95;0,061;-1,00
Basketball;Mednarodni;Euro Chall;2;3;0;2;NULL;NULL;1,30;0,068;0,30
soccer;Francija;France L Cup;2;3;0;4;NULL;2,50;1,65;0,046;0,65
soccer;Nizozemska;Dutch Cup;1;3;0;2;NULL;NULL;2,55;0,034;-1,00
Basketball;Mednarodni;Euro Chall;1;3;0;2;NULL;NULL;1,40;0,046;0,40
soccer;Francija;France L Cup;2;3;1;4;NULL;1,50;1,35;0,032;0,35
Basketball;Mednarodni;Euro Chall;1;3;0;2;NULL;NULL;1,35;0,042;0,35
soccer;Škotska;Scot L Cup;2;3;0;2;NULL;NULL;2,65;0,036;1,65
soccer;Nemčija;Germany Cup;2;3;0;2;NULL;NULL;1,70;0,049;0,70
soccer;Nizozemska;Dutch Cup;2;3;1;4;NULL;1,50;1,60;0,04;0,60
Basketball;ZDA;NBA;1;4;0;2;NULL;NULL;1,85;0,041;0,85
Hockey;ZDA;NHL Reg Time;1;4;0;2;NULL;NULL;2,05;0,034;1,05
Basketball;ZDA;NBA;1;4;0;2;NULL;NULL;1,25;0,032;0,25
tennis;svet;M Suzhou R16;1;4;0;2;0,00;NULL;1,18;0,042;0,18
Basketball;Filipini;PBA Phil Cup;1;4;0;2;NULL;NULL;1,50;0,037;0,50
Basketball;Avstralija;Aussie NBL;2;4;0;2;NULL;NULL;1,65;0,041;0,65
soccer;Ukrajina;Ukraine Cup;1;4;0;4;NULL;2,50;1,60;0,048;0,60
Hockey;Rusija;Russia VHL 3;2;4;0;2;NULL;NULL;1,80;0,033;0,80
Basketball;Mednarodni;Euroleague W;1;4;0;2;NULL;NULL;1,40;0,031;0,40
soccer;Hrvaška;Croatia Cup;1;4;0;2;NULL;NULL;2,45;0,031;-1,00
soccer;Slovenija;Slovenia Cup;2;4;0;2;NULL;NULL;1,75;0,033;-1,00
soccer;Slovenija;Slovenia Cup;1;4;0;2;-1,00;NULL;2,10;0,034;1,10
tennis;svet;Basel R1;2;4;0;2;-1,50;NULL;1,80;0,035;0,80
Basketball;Mednarodni;Eurocup;2;4;0;2;NULL;NULL;1,85;0,034;0,85
soccer;Ukrajina;Ukraine Cup;1;4;0;4;NULL;2,50;1,55;0,04;0,55
soccer;Grčija;Greece Cup;2;4;0;2;NULL;NULL;11,00;0,047;-1,00
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;1,65;0,031;0,65
Basketball;Mednarodni;Eurocup;2;4;0;2;NULL;NULL;3,30;0,038;-1,00
